Title,Content,Link,Category
 نظام برمجي ذكي يستطيع معرفة ما تكتبه من حركة كتفيك,طورت مجموعة بحثية في جامعة تكساس الأميركية، نظاماً برمجياً يستطيع رصد وتحليل حركة كتفي المستخدم من خلال فيديو مسجل أو فيديو حي، ثم يتوقع ما يكتبه المستخدم على الكمبيوتر الخاص به، ما يعرضه إلى خطر كبير يتمثل في تسريب معلومات شخصية وسرية مثل كلمات المرور.وأفاد الباحثون أن النظام الجديد يعتمد على قاعدة بيانات، مخزن بداخلها كم ضخم من البيانات حول طريقة حركة الكتف عند كتابة كلمات وحروف معينة على لوحات المفاتيح.وأضاف الباحثون، أن النظام يبدأ في تحليل حركة كتف الشخص المستهدف، ويمكنه مقارنة تلك الحركات بقاعدة البيانات لديه، وبذلك يمكنه التوصل إلى ما يكتبه الشخص في النهاية، بدقة عالية.وخلال الاختبارات المعملية، وصلت نسبة دقة توقع النظام إلى 75%، لكن مع تطبيق الاختبار في ظروف أكثر طبيعية، وهي الأقرب للحدوث في الحياة اليومية، وصلت نسبة توقعه لكتابة المستخدمين لأسماء مواقع الإنترنت إلى 66%، في حين انخفضت النسبة إلى 21% مع كتابة كلمات إنجليزية عشوائية، ثم إلى 18% عندما جاء الأمر إلى كتابة كلمات مرور معقدة.وأشار الباحثون إلى أن إسدال الشعر الطويل على الكتفين يحمي المستخدم من الوقوع عرضة لهذا الهجوم، ولذا فإن السيدات أقل عرضة له، كذلك أكدوا إمكانية مواجهة هذا الهجوم عبر تمويه الجزء الخاص بالكتفين والصدر.,https://asharq.com/ar/4IKjZ5u8EoLR7pk3XaVQMg-نظام-برمجي-ذكي-يستطيع-معرفة-ما-تكتبه-من/,علوم وتكنولوجيا
"سامسونغ تتجه إلى طرح ""غالاكسي S21"" بسماعات لاسلكية","من المنتظر أن تبدأ شركة سامسونغ الكورية الجنوبية في تسويق هاتف ""غالاكسي إس 21"" الجديد، مرفقاً بسماعات لاسلكية، وفق ما كشفه موقع ""ساموبايل"" المختص في نشر المعلومات الخاصة بهواتف سامسونغ.وتسعى الشركة الكورية الجنوبية من خلال هذه الخطوة، إلى منافسة الشركة الأميركية ""آبل""، التي كانت قررت التوقف عن تقديم رأس الشاحن، وسماعات الأذن السلكية داخل علبة هواتفها.واعتادت الشركة الكورية الجنوبية منذ عام 2017، مع إطلاق هاتفها ""غلاكسي نوت 8""، تقديم هواتفها الرائدة بسماعات شركة ""آي كاي جي"" (AKG)، التي استحوذت عليها في عام 2016.  إلا أن هواتف ""غلاكسي إس 21""، المنتظر وصولها مطلع العام المقبل، ستأتي بالجيل الجديد من سماعات سامسونغ اللاسلكية، أو ""غلاكسي بادس بيوند"" (Galaxy Buds Beyond)، وهو الاسم التجاري الذي سجلته الشركة أخيراً لبراءة اختراع جديدة.وكانت سامسونغ قدمت سماعاتها اللاسلكية كحافز تشجيعي للمشترين، عند حجزهم هواتفها قبل الطرح في الأسواق، بنظام الطلبات المسبقة. ويعتبر الموقع أن طرح الشركة لسماعاتها اللاسلكية داخل علبة الهواتف، سيمثل دفعة كبيرة للشركة، وخاصة أن منافستها الأزلية ""آبل"" تركت مستخدمي هواتفها ""آيفون 12""، بلا سماعات داخل العلبة. ",https://asharq.com/ar/6Rt69aRZpFpGbAwcRyqatN-سامسونغ-تتجه-إلى-طرح-غالاكسي-s21-بسماعات/,علوم وتكنولوجيا
"""فيسبوك"" تختبر خاصية ""الوضع الليلي"" على الهواتف الذكية","بدأت شركة ""فيسبوك""، في اختبار خاصية ""الوضع الليلي"" على تطبيقات نظامي ""الأندرويد"" و""IOS""، بعد خمسة أشهر من طرحها على أجهزة سطح المكتب. وأوضحت الشركة، أن تلك الخاصية ستسهم في تخفيف إجهاد العين في بيئات الإضاءة المنخفضة، وفق ما نشره موقع ""ديلي ميل"" البريطاني.وستقوم الخاصية الجديدة بـ ""تقليل وهج الشاشة في البيئات منخفضة الإضاءة، مع تحسين عرض مقاطع الفيديو على Facebook Watch، وهي خدمة الفيديو عند الطلب الخاصة بالشركة""، وفق ما أعلنته المدونة جين مانشون وونغ، المتخصصة بالكشف عن خصائص أحدث التطبيقات والمواقع والإعلان عنها قبل تدشينها رسمياً.وحتى تُستخدم الخاصية، التي ستُوفر من طاقة الجهاز وتجعل البطارية أكثر كفاءة، لا بد من تحميل أحدث إصدار من تطبيق ""فيسبوك"" على تلك الأجهزة.وكانت ""فيسبوك"" أطلقت خاصية ""الوضع الليلي"" لمستخدمي ""ماسنجر"" في العام 2019، حيث وُصفت بأنها تقدم ""سطوعاً أقل مع الحفاظ على التباين والحيوية""، مشيرة في الوقت ذاته إلى طرحها الخاصية على تطبيق ""واتساب"" في الأيام المقبلة.",https://asharq.com/ar/nK0iXrNoJu45DgP4pheR7-فيسبوك-تختبر-خاصية-الوضع-الليلي-على/,علوم وتكنولوجيا
فيسبوك تطور نظارة جديدة لضعاف السمع ,"يعمل قطاع أبحاث الواقع الافتراضي والمعزز في فيسبوك ""Facebook Reality Labs"" على تطوير نظارة جديدة، ليس هدفها تطوير مستوى نظرك أو إضافة عناصر افتراضية إلى العالم الذي تراه عيناك من خلال عدساتها، ولكنها تسعى إلى رفع وتطوير القدرات السمعية لدى ضعاف السمع، عبر تقنية الواقع المعزز ""AR"" بشكل غير مسبوق.يعتمد فريق فيسبوك في النظارة الجديدة، والتي لم يتم تحديد موعد وصولها للأسواق بعد، على استخدام مجموعة من التقنيات مثل تشكيل الحزمات الصوتية ""Beamforming"" والتعليم العميق ""Deep learning"" وعزل الضوضاء، كل ذلك إضافة إلى الواقع المعزز، إذ تعتمد النظارة الجديدة على تحليل جميع الأصوات المحيطة بالشخص في الأماكن المزدحمة، بحيث يتم خفض مستوى صوتها، مع رفع مستوى مصدر الصوت الذي ينظر إليه الشخص، سواء أكان شخصاً بصحبته أو أي مصدر صوتي آخر. مع هذا الأسلوب في التعامل مع الأصوات، يصبح من السهل تقوية الموجات الصوتية القادمة من المصدر الذي يستحوذ على انتباه الشخص، مع تقليل الضوضاء المحيطة به، وبذلك يصبح من السهل على ضعاف السمع التغلب على مشكلة عدم قدرتهم على التركيز والاستماع بوضوح في حياتهم اليومية.وأوضح توماس لونر، مدير القطاع البحثي المتخصص في التقنيات السمعية في فيسبوك، أن ضعاف السمع وفاقديه يتخلون عن الأجهزة التعويضية التقليدية، لأنها لا تفيد في الأماكن المزدحمة مثل الحفلات والاجتماعات ذات الأعداد الكبيرة، وكذلك في حال كانوا يتنقلون خلال تكدسات مرورية كبيرة، وذلك بسبب قصورها عن تقوية قدرهم على السمع في مواجهة الضوضاء الكثيفة، وفقاً لتقرير نشره موقع ""DigitalTrends"".وبحسب ما جاء في التقرير، أكد مدير قطاع أبحاث الواقع المعزز والافتراضي بفيسبوك، مايكل أبراش، أن تقنيات الواقع الافتراضي والمعزز ""ستفيد بشكل كبير كحلول تعويضية لذوي القدرات الخاصة، خاصة في تعويض القصور السمعي والبصري""، وقال إنه من الممكن على سبيل المثال أن يتم استخدام النظارات الذكية لتطوير الإدراك البصري لدى المرضى، من خلال زيادة مستوى تباين الألوان في العالم الذي يرونه عبر عدسات تلك النظارات.",https://asharq.com/ar/2b58C6lOqQptVSTcCdakuP-فيسبوك-تطور-نظارة-جديدة-لضعاف-السمع/,علوم وتكنولوجيا
سامسونغ تقدم حزمة من المزايا مع One UI 3.0,بعد شهر واحد من الكشف عنها رسمياً، نشرت شركة سامسونغ تفاصيل أكثر حول مزايا واجهة هواتفها الذكية الجديدة One UI 3.0، وكذلك قائمة الهواتف التي ستبدأ استقبال الجيل الجديد من واجهتها للمستخدمين من نوفمبر الجاري.تقدم الواجهة الجديدة تحديثاً في تصميم قوائم الإشعارات والإعدادات المختصرة، بحيث يسهل عليك التصميم الجديد الوصول والتحكم في مختلف أنواع المحتوى الذي تشغله على هاتفك من موسيقى أو فيديوهات، سواء مخزنة كانت على الهاتف ذاته أو من تطبيق ما، مثل يوتيوب وسبوتيفاي.  إلى جانب ذلك، طورت سامسونغ تصميم واجهة قفل الشاشة Lock Screen بحيث يمكنك الوصول إلى  الرسائل والإشعارات كافة التي تصل لهاتفك خلال عدم استخدامك له، فتطلع عليها من دون الحاجة إلى فتح قفل الشاشة، إضافة إلى ميزة جديدة لتغيير خلفيات قفل الشاشة Dynamic Lock Screen.علاوة على ذلك، صممت سامسونغ واجهتها الجديدة One UI 3.0 لتتلاءم مع مختلف أحجام الشاشات، وخصوصاً مع عائلة أجهزتها القابلة للطي مثل غالاكسي Z Fold 2، إذ مع غلق  الجهاز وفتحه، ستتغير واجهة عرض التطبيقات، بحيث تقوم باستغلال المساحة المتاحة من الشاشة بأفضل شكل ممكن لتقديم تجربة مميزة للمستخدم، وذلك مع ميزة View Adjustment. وتقدم سامسونغ كذلك ميزة Multi-Active Window التي تسمح بتقسيم الشاشة بين أكثر من تطبيق، بحد أقصى 3 تطبيقات، ويمكنك التحكم في المساحة التي يشغلها كل تطبيق من شاشتك، وذلك متوفر بأجهزة غالاكسي فولد وZ Fold 2 وتاب S7 وS7 بلس.وسيجد عشاق التصوير في التحديث الجديد مزايا جديدة تسمح لهم بالتقاط صورهم المفضلة، سواء مع وضع Rear Cam Selfie الذي يسمح بالتقاط صور سيلفي بواسطة الكاميرا الخلفية بدقة عالية، وكذلك وضع تصوير Dual Preview، الذي تتيح لك أن ترى نفسك قبل التقاط الصورة لتضبط وضعيتك، بالإضافة إلى استمرار قدرة من يصورك على ضبط الصورة بالكامل كالعادة، وهذه المزايا متوفرة بالفعل في هاتف غالاكسي Z Fold 2، وستتوفر مع التحديث الجديد لهاتف غالاكسي فولد.  ولم تغفل سامسونغ تطوير مزايا حماية بيانات المستخدمين تحت مظلتها لخدمات الحماية المتطورة Knox، حيث إن بياناتك كافة على أجهزتك تكون محمية ومشفرة، إلى جانب ميزة Smart Switch التي تتيح لك التحكم في البيانات التي تقوم بنقلها من هاتفك القديم إلى هاتفك غالاكسي الجديد.من المنتظر وصول الجيل الجديد One UI 3.0 إلى هواتف غالاكسي S20 وغالاكسي نوت 20 خلال الشهر الجاري، وسيصل تباعاً خلال الفترة المقبلة إلى أجهزة غالاكسي فولد وغالاكسي Z Fold 2 وغالاكسي تاب S7.,https://asharq.com/ar/6tObiNyCP8RlbDgst4dk3I-سامسونغ-تقدم-حزمة-من-المزايا-مع-one-ui-30/,علوم وتكنولوجيا
"رغم قرار قضائي.. الإدارة الأميركية تؤكد تمسكها بحظر ""تيك توك""","قالت وزارة التجارة الأميركية إنها ستدافع بقوة عن الأمر التنفيذي الذي يسعى إلى حظر التعاملات مع تطبيق الفيديوهات القصيرة المملوك للصين ""تيك توك""، وذلك بعدما منعت قاضية الإجراء المذكور.وأكدت الوزارة، الأحد، أنها ""ستمتثل للأمر القضائي واتخذت خطوات فورية للقيام بذلك، ولكنها تعتزم الدفاع بقوة عن الأمر التنفيذي وجهود الوزارة التنفيذية من ناحية الطعون القانونية"".ومنعت قاضية المحكمة الجزئية الأميركية ويندي بيتلستون، الجمعة الماضية، أمر وزارة التجارة المقرر أن يدخل حيز التنفيذ في 12 نوفمبر والذي كان من شأنه أن يمنع فعلياً ""تيك توك"" المملوك لشركة ""بايت دانس"" الصينية من العمل في الولايات المتحدة.وقالت بيتلستون إن ""أوصاف الحكومة الخاصة بتهديد الأمن القومي الذي يشكله تطبيق تيك توك تمت صياغتها بشكل افتراضي"".وكان الرئيس الأميركي دونالد ترمب وقع في أغسطس الماضي أمرين تنفيذيين يحظران أي معاملات أميركية مع شركتي بايت دانس الصينية التي تمتلك تطبيق مقاطع الفيديو القصيرة (تيك توك)، وتنسنت مالكة تطبيق المراسلة الفورية (وي تشات) خلال 45 يوماً.جاء الأمران التنفيذيان بعدما قالت إدارة الرئيس دونالد ترامب، إنها تكثف جهودها لحذف التطبيقات الصينية ""غير الموثوق بها""، بحسب وصفها، من متاجر التطبيقات الإلكترونية الأميركية، ووصفت تطبيقي ""تيك توك"" و""وي تشات"" بأنهما يمثلان ""تهديدات كبيرة"" للأمن الوطني.وقال ترامب في أمر تنفيذي إن تطبيق ""تيك توك"" يمكن ""استخدامه في حملات التضليل التي تفيد الحزب الشيوعي الصيني""، ويجب على الولايات المتحدة ""اتخاذ إجراءات شديدة ضد مالكي تيك توك لحماية أمننا القومي"".وينفي تيك توك هذه المزاعم، مؤكداً التزامه بمعايير شفافية غير مسبوقة، مشيراً إلى احتمال القيام بعمليات تدقيق من قبل طرف ثالث إضافة إلى إمكانية ""التحقق من أمن التطبيق ومراقبة السلطات الأميركية لسلامة المعطيات في الولايات المتحدة"".",https://asharq.com/ar/5IZlaZEzHlJxDxzl835CDt-رغم-قرار-قضائي-الإدارة-الأميركية-تؤكد/,علوم وتكنولوجيا
ما سر ضعف الإقبال على خدمات 5G في الصين؟,"لم تجد شبكة الجيل الخامس الخاصة بالهواتف الذكية 5G الإقبال المتوقع، بعد مرور عام على إطلاقها في الصين،  على الرغم من توفر العروض، وانتشار خدماتها في مناطق مختلفة من البلاد، وإطلاق عشرات الهواتف الداعمة للخدمة بأسعار في متناول الجميع. ووفقاً لأحدث البيانات الصادرة عن وزارة الصناعة وتكنولوجيا المعلومات الصينية، تم بناء أكثر من 690 ألف محطة تشغيل لشبكة الجيل الخامس في عموم الصين، لكن اشتراكات الصينيين لم تزد على 160 مليون مستخدم حتى نهاية سبتمبر الماضي.""باقات 5G تكلف أكثر من 120 يوان (18 دولاراً)، هذا السعر مبالغ فيه مقارنة بسعر باقة بسعة تحميل بيانات مماثلة في 4G""، بهذا الإجابة برر أحد الموظفين الصينين في إحدى الشركات في بكين، ويدعى مينغ، سبب عدم تفضيله لاستخدام خدمات الجيل الخامس. واستطرد مينغ، قائلاً: ""هاتفي يدعم شبكة الجيل الخامس، لكنني ما زلت مقتنعاً بضرورة الانتظار إلى حين نزول أسعار باقات 5G لمستويات مقبولة"".في وقت سابق من هذا العام، أظهرت نتائج استبيان اعتقاد الصينيين أن الاشتراك في خدمات الجيل الخامس مكلف. وقال 49.2% من مستخدمي 5G في هذا الاستبيان إن""باقات الخدمة باهظة الثمن""، فيما قال 44.8% من مستخدمي الهواتف المحمولة من الجيل الرابع إن السبب الرئيسي لعدم ترقيتهم هي ""التكلفة العالية"" لخدمة 5G.اطلعنا على عروض ""تشاينا يونيكوم""، إحدى المشغلين الرئيسيين الثلاثة في الصين. فوجدنا أن أرخص باقة 5G تكلف 129 يوان صيني (19.28 دولار) مقابل التمتع بـ 30 غيغا بيانات من الإنترنت، في حين تكلف باقة مماثلة في حجم البيانات من 4G قرابة 88 يوان (13.15 دولار).ما زلت أتذكر مواكبتي لإطلاق خدمة 4G  على نطاق واسع في الصين بين عامي 2014 و2015، لقد تزامن حينها الأمر مع بداية ظهور تطبيقات ومميزات لم تكن لترى النور مع شبكات الجيل الثالث.ظهرت للمرة الأولى خاصية ""الخونباو"" الإلكتروني في تطبيق المراسلات ""وي تشات"" الأكثر شهرة واستخداماً في الصين. و""الخونباو""، هو ظرف أحمر صغير توضع فيه أموال، ويتهادى به الصينيون، فيما بينهم في المناسبات العائلية والأعياد والحفلات والجلسات. ومع ظهور النسخة الإلكترونية منه، تهافت الجميع حينها على استخدامها في جلسات الأصدقاء، والعائلات، وحفلات الشركات يتسابقون في فتح ""الخونباو"" للحصول على نصيب من الأموال بدافع الترفيه والتهادي والاحتفال. وكان مستخدمو الجيل الرابع هم الوحيدون القادرون على إرسال وفتح ""الخونباو الإلكتروني"" الذي حفز الكثيرين في الصين على ترقية شبكاتهم إلى 4G.أتاحت 4G  حينها التواصل مع العائلة باستخدام تقنية الفيديو في أماكن لا تغطيها شبكات ""الواي فاي""، إضافة إلى غيرها من الخاصيات المتطورة حينها، كخدمة توصيل الوجبات، والألعاب، ومشاهدة مقاطع الفيديو، والدفع الإلكتروني، وغيرها من الخدمات التي انتشرت بشكل كبير مع شبكات الجيل الرابع رغم ارتفاع تكلفتها مقارنة بتكاليف الاشتراك في 3G.وفي هذا السياق، نقلت وكالة الأنباء الصينية ""شينخوا"" عن مطلعين في مجال الاتصالات وصناعة الهواتف الذكية قولهم إن ""أحد العوامل الرئيسية وراء عزوف عدد كبير من الصينيين عن استخدام شبكة الجيل الخامس هو عدم وجود تطبيقات تستفيد من القدرات الكبيرة لهذه التكنولوجيا، وتظهرها في ثوب النقلة الثورية التي من شأنها أن تغري المستهلكين"".وفقاً لبيانات صادرة عن معهد تكنولوجيا المعلومات والاتصالات في سبتمبر الماضي، استقبل سوق الهواتف الذكية في الصين 26 طرازاً جديداً من الهواتف المحمولة الداعمة لشبكات الجيل الخامس، وهو ما يمثل قرابة نصف الطرازات المطروحة في السوق. أما من حيث المبيعات، فقد تم بيع 13.99 مليون هاتف جديد في الشهر نفسه، 60% منها داعمة لخدمة 5G بأسعار تتراوح بين 5500 و 1500 يوان (822 ـ 224 دولاراً) من ""هواوي""، و""أوبو""، و""شياومي""، و""فيفو"" وغيرها، لتغطي بذلك جميع القدرات الشرائية للصينيين. وأفاد تقرير صادر هذا الشهر عن وكالة الأنباء الصينية شينخوا بأن خبراء في مجال الاتصالات وصناعة الهواتف الذكية قالوا إن ""هذه الأرقام لا تعكس بالضرورة اتجاهاً صينياً عاماً، نحو استخدام خدمة الجيل الخامس، كبديل عن الجيل الرابع، فالجيل الخامس لا يُعد السبب الأول لشراء تلك الهواتف الجديدة، بل هناك أسباب أخرى، أهمها القدرات التقنية الجديدة المتوفرة لديها"". ويضيف الخبراء أنه من المنتظر أن تدعم أكثر من 90% من الهواتف التي سيتم إطلاقها في عام 2021 خدمات الجيل الخامس، ولكن ذلك لا يعني بالضرورة أن يكون جميع مقتنيها من مشتركي باقات 5G.توجهت إلى متجر آبل في إحدى مراكز التسوق ببكين، وهناك تحدثت إلى شابة صينية قد اشترت لتوها هاتف ""آيفون 12 برو"". سألتها عما إذا كانت 5G من بين أسباب شرائها للهاتف، فقالت ""لا أنوي ترقية شريحتي إلى 5G في الوقت الراهن، لا أشعر بأني بحاجة إليها، فجميع ما أود القيام به أجده مع 4G"".وأوضحت أنها اشترت ""آيفون 12 برو""، نظراً للإمكانات الكبيرة التي تتمتع بها كاميراته، مضيفةً أن""تشغيل شبكة 5G يزيد استهلاك البطارية، ويسهم في ارتفاع حرارة الجهاز، لا تبدو تكنولوجيا 5G في الهواتف الحالية ناضجة بشكل كافٍ""، بحسب وصفها.وفي تقرير صادر الأسبوع الماضي عن ""شينخوا""، قالت الوكالة نقلاً عن خبراء إن شبكة الجيل الخامس بإمكاناتها الكبيرة، مثل سرعة الاستجابة الفوري، موجهة أكثر للمؤسسات والشركات في أنشطتها الخدمية والصناعية.وأوضحت الوكالة أن ""القطاع الصناعي لم يصل بعد إلى مرحلة الاستغلال الكامل لشبكة الجيل الخامس، ولم يضخ بعد في السوق المنتجات الاستهلاكية الثورية التي من شأنها أن تدفع المستهلك الصيني باتجاه ضرورة استخدام خدمات 5G، والاستفادة منها في غير مجال الاتصالات، كإنترنت الأشياء"".""حمى"" الترويج لعروض الجيل الخامس استعرت بالفعل في الصين منذ شهور عدة، العروض الترويجية لخدمات 5G في كل مكان تقريباً، وذلك يوضح الاهتمام الصيني بنشر خدمات الجيل الخامس في إطار خطة التحول الرقمي في البلاد.وكانت مواقع صينية عدة نقلت الشهر الماضي شكاوى صينيين صرحوا بأنهم ""لاحظوا بطئاً كبيراً في شبكات الجيل الرابع، بعد رفضهم الترقية إلى خدمات 5G، إثر التواصل معهم من قبل موظفي مشغلي شبكات الاتصالات في الصين"". واعتبر البعض الخطوة ""ممارسة غير مشروعة"" تهدف إلى إرغام المستهلكين على اقتناء خدمة يراها البعض منهم ""زائدة عن حاجتهم حالياً""، وهو ما نفته شركات شبكات الهاتف المحمول في الصين.اتصلنا بأحد مسؤولي ""تشاينا موبايل""، أكبر مشغل شبكات الهاتف الجوال في الصين، وقال المسؤول الذي اشترط عدم الكشف عن اسمه إن ""هناك سياسة عامة في البلاد تقضي بأنه على مشغلي خدمات الاتصال الثلاثة في الصين، (تشاينا موبايل)، (تشاينا يونيكوم) و(تيليكوم تشاينا)، الترويج لخدمات الجيل الخامس، وتشجيع المستهلكين على الترقية عن طريق التخفيض في العروض، وتحسين خدمات 5G""، لكنه أوضح في المقابل أنه ""لا يمكن إجراء تخفيضات كبيرة في عروض 5G، نظراً للتكلفة العالية لتشغيل محطات الشبكات"".وأضاف مسؤول ""تشاينا موبايل"" أن ""شركته تسعى إلى استقطاب أكبر عدد من المستهلكين إلى شبكات 5G، لتغطية تكاليف تشغيل المحطات، التي لا يجدر بها أن تعمل بكامل طاقتها، مقابل عدد محدود من المستهلكين""، لكنه نفى أن ""تكون (تشاينا موبايل)، أبطأت سرعة شبكات 4G لإجبار مستخدميها على ترقية شبكاتهم إلى 5G"".",https://asharq.com/ar/5V5SUIz7Aq5TBQajeZ8yC8-ما-سر-ضعف-الإقبال-على-خدمات-5g-في-الصين؟/,علوم وتكنولوجيا
شركة ديزني تطوّر روبوتاً يشبه البشر ,قد يخيفك وجه الروبوت الذي في الصورة، إنما ستبهرك رؤيته يتحرك بشكل بشري يفوق توقعاتك، خاصة مع قدرة كبيرة على التحكم في العينين والرأس، وهذا تماماً ما عكف على تطويره القطاع البحثي في شركة ديزني Walt Disney Imagineering، بالتعاون مع باحثين متخصصين في مجال الروبوتات بجامعة إلينوي ومعهد كاليفورنيا للتكنولوجيا.ويقوم الروبوت الجديد بمعظم حركات رأس الإنسان مثل حركات طفيفة خلال التنفس، وحركة العين عند التركيز مع الشخص المتحدث، وكذلك عند انتقال النظر من شخص إلى آخر، أو الالتفات إلى مصدر صوت مفاجئ. جميع تلك الحركات قد لا تلاحظها عند القيام بها يومياً، وأن يتمكن روبوت من إتقان أدائها بمهارة، سيجعل منه آلة يصعب تمييزها عن البشر عند تحسين هيئتها، لتصبح أقرب إلى الشكل البشري ببعض اللمسات في الجلد والشعر وملامح الوجه.وتعتمد دقة الحركات التي يقوم بها الروبوت الجديد على مجموعة من الكاميرات والمستشعرات الموزعة بين مقدمة الرأس وكتفي الروبوت، بحيث تتمكن تلك المستشعرات الدقيقة من التقاط حركة الأشخاص في محيطه، وكذلك رصد الأصوات مهما كانت منخفضة ليتفاعل معها كما يفعل البشر.ونشر الباحثون ما توصلت إليه تجاربهم وأبحاثهم في ورقة بحثية تحت مسمى Realistic and Interactive Robot Gaze، وأكدوا ظهور تطبيقات متعددة في الحياة اليومية، مثل المرافقين الصحيين. مع تطوير روبوت قادر على تقديم الرعاية الصحية للأطفال أو كبار السن، تكون له هيئة بشرية ويستطيع التفاعل بالصوت وحركات الوجه والعين، فإن ذلك سيقلل شعورنا بغرابة التعامل مع روبوت وسيجعله مألوفاً بشكل أكبر.إذا لم تكن قادراً على تخيل كيف سيطوّر ذلك تعاملك مع الروبوت، شاهد أي فيديو للجمهور وهو يتعامل مع الروبوت الشهير Sofia وحاول تركيز انتباهك على حركات وجهها وعينيها، لتجد أنه لا يوجد تناغم أبداً بينها وبين المتفاعلين معها، كما سيساورك شعور بأنك تتعامل فعلاً مع روبوت، وهذا الشعور يحاول روبوت ديزني الجديد تعديله.,https://asharq.com/ar/6GcWCRkcHuqNgTkbNGW1b5-شركة-ديزني-تطوّر-روبوتاً-يشبه-البشر/,علوم وتكنولوجيا
بسبب كورونا.. أمازون توظف 250 ألف عامل خلال 3 أشهر,"أعلنت شركة أمازون الأميركية المتخصصة في التجارة الإلكترونية وصول عدد موظفيها إلى مليون شخص، وذلك بعد توظيفها نحو 250 ألف عامل خلال الربع الثالث من العام الجاري.وعزت الشركة اتجاهها نحو زيادة عدد العاملين بها إلى انتعاش المبيعات عبر متجرها الإلكتروني خلال أزمة تفشي جائحة فيروس كورونا.وعلى الرغم من توسع أمازون، ودخولها الكثير من الأسواق بمنتجاتها الخاصة المتنوعة من أسواق الملابس حتى أسواق تجارة التجزئة، إلا أن عدد موظفيها ما زال أقل من أعداد العاملين في متاجر التسوق الكبرى، فعلى سبيل المثال عملاق متاجر التسوق ""وولمارت"" يعمل لديه 2.2 مليون موظف على مستوى العالم.ولعب وباء فيروس كورونا دوراً رئيسياً في تمدد حجم إمبراطورية أمازون، ففي الوقت الذي قضى العالم معظم عام 2020 داخل المنازل، اتجه العملاق الأميركي نحو تطوير حجم قطاعات التوصيل إلى المنازل، وكذلك الأقسام اللوجيستية، لتلبية متطلبات المستخدمين، وتوصيل احتياجاتهم بشكل سريع، بما يتناسب مع الظروف الاستثنائية التي يعيشونها تحت الحجر الصحي أو العزل المنزلي.وأعلنت الشركة الأميركية تعيين نحو 100 ألف عامل خلال أكتوبر الماضي، بمتوسط أجر 15 دولاراً للساعة، إلى جانب مختلف المزايا مثل التأمين الصحي ومزايا التقاعد وكذلك إجازة الولادة، وفقاً لموقع CBS الإخباري.يُذكر أن أمازون حققت أرباحاً فصلية بلغت 6.3 مليار دولار خلال الفترة بين يوليو وسبتمبر من العام الجاري، أي ثلاثة أضعاف أرباحها عن الفترة نفسها في العام الماضي.وتتوقع الشركة ارتفاع مبيعاتها بنسبة 38% خلال الربع الرابع من العام الجاري، لتتراوح بين 112 مليار و121 مليار دولار.",https://asharq.com/ar/5CQJrz3m7LAeDzLIEEv0Jx-بسبب-كورونا-أمازون-توظف-250-ألف-عامل-خلال-3/,علوم وتكنولوجيا
"503 ملايين دولار غرامة على ""آبل"" لانتهاك براءة اختراع","حكمت هيئة محلفين في ولاية ""تكساس"" الأميركية، الجمعة، على شركة ""آبل"" بدفع 503 ملايين دولار، لانتهاكها تكنولوجيا الشبكة الخاصة الافتراضية (في بي إن)، الحاصلة على براءة اختراع من قبل شركة أمن البرمجيات ""فيرنت إكس"".وتناولت المعركة القضائية بين شركة ""فيرنت إكس"" ومجموعة ""آبل"" مسألة أمن نقل البيانات في أجهزة مثل: ""آيفون"" و""آيباد"" و""آيباد تاتش""، وفقاً لوثائق المحكمة.وأعربت ""آبل"" لوكالة الأنباء الفرنسية عن شعورها بـ""خيبة أمل من الحكم""، مؤكدة أنها ستقدم استئنافاً.وقالت إن ""القضية استمرت لأكثر من عقد من الزمان، مع براءات اختراع لا علاقة لها بالعمليات الأساسية لمنتجاتنا، والتي وجد مكتب براءات الاختراع أنها غير صالحة"". وأشارت ""آبل"" إلى أن ""مثل هذه القضايا لا تؤدي إلا إلى تقويض الابتكار وإلحاق الضرر بالمستهلكين"".من جهة أخرى، أكدت ""فيرنت إكس"" في الدعوى أن وظائف الشبكات الافتراضية الخاصة (في بي إن) التابعة لآبل تستخدم تقنيتها الحاصلة على براءة اختراع.ويقع مقر ""فيرنت إكس"" في ولاية نيفادا، لكن عادةً ما تقام دعاوى براءات الاختراع في الولايات التي يُعثر فيها على هيئة محلفين، أكثر ميلاً إلى الحكم ضد عمالقة ""سيليكون فالي""، مقر شركات التكنولوجيا.وتعتمد ""فيرنت إكس""، التي لم تتمكن من اكتساب شعبية ببرمجياتها الخاصة، على حقوق براءات الاختراع لإيراداتها، وفقاً لتقرير ""دالاس مورنينغ نيوز"" بشأن حكم هيئة المحلفين.",https://asharq.com/ar/AafVytaXi3K2oY5r9xrnY-503-ملايين-دولار-غرامة-على-آبل-لانتهاك/,علوم وتكنولوجيا
